,Nombre,Tipo,Id,Area,Campo,Disciplina
639,CONJUNTOS DIFUSOS INTUICIONISTAS PARA EL DIAGNÓSTICO DE LAS CAUSAS DE DEFECTOS NOTABLES EN PRODUCTO TERMINADO EN,ScientificPaper,40511908038e464b92603a2507f84da4,,,
640,Replacement of electric resistive space heating by an air-source heat pump in a residential application. Environmental amortization,ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
641,DETERMINACION DE LOS NIVELES ÓPTIMOS DE LATEX EN GUANTES,ResearchProject,40511908038e464b92603a2507f84da4,,,
642,Role of Human Knowledge and Communication on Operational Benefits Gained from Six Sigma,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
643,METODOLOGIA MULTICRITERIO Y MULTIATRIBUTOS PARA LA SELECCION DE TECNOLOGIA AVANZADA PARA LA MANUFACTURA,ResearchProject,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
644,A MULTI-CRITERIA AND MULTI-ATTRIBUTE MODEL FOR FARM TECHNOLOGY JUSTIFICATION BASED IN TOPSIS,ScientificPaper,40511908038e464b92603a2507f84da4,,,
645,OPTIMIZATION OF INJECTION MOLDING PROCESS PARAMETERS BY A HYBRID OF ARTIFICIAL NEURAL NETWORK AND ARTIFICIAL BEE,ScientificPaper,40511908038e464b92603a2507f84da4,,,
646,DISENO DE PARAMETROS ROBUSTOS,ResearchProject,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
647,CAUSAS DE FATIGA FÍSICA EN LA MANUFACTURA DE JUNTAS AUTOMOTRICES. ISBN:978-607-95255-1-4,ScientificPaper,40511908038e464b92603a2507f84da4,,,
648,"A general perspective of Big Data: applications, tools, challenges and trends",ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
649,Study on Mobile Augmented Reality Adoption for Mayo Language Learning,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,277.0
650,EVALUACIÓN Y COMPATIBILIDAD ERGONOMICA DE SISTEMAS DE MANUFACTURA,ResearchProject,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
651,"RETORNO A PROVEEDORES COMO ESTRATEGIA DE MEJORA CONTINUA ISSN: 1946-5351 ONLINE, ISSN: 1948-2353 CD-ROM",ScientificPaper,40511908038e464b92603a2507f84da4,,,
652,FACTORES DE RIESGO EN LA CADENA DE SUMINISTRO: REVISIÓN BIBLIOGRÁFICA. ISSN 1946-5351,ScientificPaper,40511908038e464b92603a2507f84da4,,,
653,METHODOLOGY FOR WORK STANDARDIZATION IN A PRODUCTION LINE,ScientificPaper,40511908038e464b92603a2507f84da4,,,
654,SELECCIÓN DE PROVEEDORES BASADA EN ANÁLISIS DIMENSIONAL. ISSN: 0186-1042,ScientificPaper,40511908038e464b92603a2507f84da4,,,
655,SELECCIÓN DE PROVEEDORES CON ENFOQUE MULTIATRIBUTOS. ISBN:978-607-95255-1-4,ScientificPaper,40511908038e464b92603a2507f84da4,,,
656,Main benefits obtained from a successful JIT implementation,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
657,OPTIOMIZACION DE CADENAS DE SUMINISTRO,ResearchProject,40511908038e464b92603a2507f84da4,,,
658,FACTORES CRITICOS DE TQM: UNA REVISION DE LITERATURA. ISSN 1946-5351 ONLINE Y 1948-2353,ScientificPaper,40511908038e464b92603a2507f84da4,,,
659,Impacto de las Técnicas de Producción y las Prácticas de Calidad en los Beneficios JIT,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
660,"MEJORES PRÁCTICAS EN LA ADMINISTRACIÓN DE PROYECTOS ISSN: 1946-5351 ONLINE, ISSN: 1948-2353 CD-ROM",ScientificPaper,40511908038e464b92603a2507f84da4,,,
661,MODELO MULTICRITERIO Y MULTIATRIBUTOS PARA LA JUSTIFICACION DE ROBOTS EN EL SECTOR AUTOMOTRIZ,ResearchProject,40511908038e464b92603a2507f84da4,,,
662,ImagIngDev: A New Approach for Developing Automatic Cross-Platform Mobile Applications Using Image Processing Techniques,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
663,FACTORES TECNOLOGICOS QUE AFECTAN EL EXITO DE TPM EN MAQUILAS DE CIUDAD JUAREZ. ISSN 1946-5351 ONLINE Y 1948-2353,ScientificPaper,40511908038e464b92603a2507f84da4,,,
664,TRENDS IN SIX SIGMA AND LEAN MANUFACTURING IN MEXICO INSIDE GLOBALIZATION,ScientificPaper,40511908038e464b92603a2507f84da4,,,
665,Machinery Lean Manufacturing Tools for Improved Sustainability: The Mexican Maquiladora Industry Experience,ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
666,ANÁLISIS CAUSAL DE APROVISIONAMIENTO Y LOS ÍNDICES DE DESEMPEÑO EN LA CADENA DE SUMINISTRO. ISSN 1946-5351,ScientificPaper,40511908038e464b92603a2507f84da4,,,
667,LINE BALANCING THROUGH HEURISTIC METHODS AS A STEP TO WORK STANDARDIZATION.,ScientificPaper,40511908038e464b92603a2507f84da4,,,
668,PROBLEMÁTICA EN LA JUSTIFICACIÓN DE TECNOLOGÍA AVANZADA PARA LA MANUFACTURA,ScientificPaper,40511908038e464b92603a2507f84da4,,,
669,MODELO MULTICRITERIO PARA LA SELECCION DE TMA,ResearchProject,40511908038e464b92603a2507f84da4,,,
670,EFFICIENCY IMPROVEMENT BY FORECAST MODEL ADJUSTED BY SPLINE.,ScientificPaper,40511908038e464b92603a2507f84da4,,,
671,SELECCIÓN DE PROVEEDORES BASADO EN ANÁLISIS DIMENSIONAL ISSN: 0186-1042,ScientificPaper,40511908038e464b92603a2507f84da4,,,
672,APPLICATION OF THE ECO METHOD FOR THE REDUCTION OF MACHINERY DOWN TIME,ScientificPaper,40511908038e464b92603a2507f84da4,,,
673,FACTORES METODOLOGICOS QUE AFECTAN EL EXITO DE TPM EN MAQUILAS DE CIUDAD JUAREZ. ISSN 1946-5351 ONLINE Y 1948-2353.,ScientificPaper,40511908038e464b92603a2507f84da4,,,
674,Agricultural Tractor Selection: A Hybrid and Multi-Attribute Approach,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
675,AHP Topsis para la selección de proveedores considerando el riesgo asociado a la calidad,ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
676,Determination of Burnout Syndrome among Middle and Senior Managers in Manufacturing Industry in Ciudad Juarez,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
677,"Effects of information sharing, decision synchronization and goal congruence on SC performance",ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
678,MIXING FORMALISMS BASED ON PETRI NETS FOR IMPROVING THE EFFICIENCY OF MODELLING AND SIMULATION OF DES. ISBN: 978-88-,ScientificPaper,40511908038e464b92603a2507f84da4,,,
679,FACTORES SOBRE LA PONDERACIÓN Y SU REPERCUSIÓN EN LOS SISTEMAS DE SOPORTE A LA TOMA DE DECISIONES,ResearchProject,40511908038e464b92603a2507f84da4,,,
680,Effects of organizational macroergonomic compatibility elements over manufacturing systems¿ performance: ISSN: 2351-9789,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
681,SELECCIÓN DE PROVEEDORES USANDO UN MODELO LINEAL ADITIVO PONDERADO,ScientificPaper,40511908038e464b92603a2507f84da4,,,
682,CREACION DEL LABORATORIO DE SIMULACION Y ESTADISTICA DEL ITC,ResearchProject,40511908038e464b92603a2507f84da4,,,
683,BENEFITS OF ADVANCED MANUFACTURING TECHNOLOGIES ISSN: 1993-8233,ScientificPaper,40511908038e464b92603a2507f84da4,,,
684,REDUCCIÓN DE INVENTARIO PARA LA FABRICACIÓN DE CERRADURAS CUSTOMIZADAS. ISSN 1946-5351,ScientificPaper,40511908038e464b92603a2507f84da4,,,
685,Introduction and configuration of a collaborative robot in an assembly task as a means to decrease occupational risks and increase efficiency,ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
686,Effect of the Sustainable Supply Chain on Business Performance - The Maquiladora Experience,ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
687,NECESIDAD DE UN PROGRAMA GENÉRICO Y ESTANDARIZADO DE FORMACIÓN DE TRABAJADORES EN ENTORNO DE TECNOLOGÍAS,ScientificPaper,40511908038e464b92603a2507f84da4,,,
688,Relationship between Burnout and Body Mass Index in Senior and Middle Managers from the Mexican Manufacturing Industry,ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
689,Determinación del síndrome de burnout en mandos medios y superiores de la industria maquiladora de Ciudad Juárez chihuahua.,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
690,Effect of lean manufacturing tools on sustainability: the case of Mexican maquiladoras,ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
691,FACTORES CRÍTICOS DE ÉXITO PARA LA IMPLEMENTACIÓN DEL TPM EN LA INDUSTRIA MAQUILADORA DE CIUDAD JUÁREZ,ScientificPaper,40511908038e464b92603a2507f84da4,,,
692,Impact of human factor on flexibility and supply chain agility of La Rioja wineries,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
693,PARÁMETROS DE ÉXITO Y FRACASO AL IMPLANTAR UN SISTEMA KANBAN. ISSN 1946-5351,ScientificPaper,40511908038e464b92603a2507f84da4,,,
694,MULTICRITERIA METHODOLOGY FOR ADVANCED MANUFACTURING TECHNOLOGY (AMT) EVALUATION,ScientificPaper,40511908038e464b92603a2507f84da4,,,
695,USO DE LAS TICS: CASO DE LAPTOPS EN CIUDAD JUÁREZ ISSN: 1665-4420,ScientificPaper,40511908038e464b92603a2507f84da4,,,
696,MODELOS RELACIONALES ENTRE LOS ELEMENTOS REQUERIDOS Y LOS BENEFICIOS DE LA IMPLEMENTACIÓN DE JIT,ResearchProject,40511908038e464b92603a2507f84da4,,,
697,"VALIDACIÓN DE UN CUESTIONARIO PARA EVALUAR LA PROVEEDURÍA DEL VINO. ISSN: 1946-5351 ONLINE, ISSN: 1948-2353 CD ROM",ScientificPaper,40511908038e464b92603a2507f84da4,,,
698,"40 METTERS PER MINUTE, SPEED ERGONOMICALLY DANGEROUS?",ScientificPaper,40511908038e464b92603a2507f84da4,,,
699,EVALUACIÓN Y SELECCIÓN DE TRACTORES AGRÍCOLAS CON ANÁLISIS DIMENSIONAL. ISSN 1940-2163,ScientificPaper,40511908038e464b92603a2507f84da4,,,
700,METODOLOGÍA MULTICRITERIO PARA EVALUAR TECNOLOGÍA AVANZADA PARA LA MANUFACTURA,ScientificPaper,40511908038e464b92603a2507f84da4,,,
701,VALORACIÓN CAUSAL DE LA LOGÍSTICA Y SUS ÍNDICES DE DESEMPEÑO EN EL SECTOR MAQUILADOR. ISSN 1946-5351.,ScientificPaper,40511908038e464b92603a2507f84da4,,,
702,Six Sigma enablers in Mexican manufacturing companies: A proposed model,ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
703,"FACTORES DE EXITO PARA LA INNOVACION DE UN PRODUCTO: CARACTERISTICAS DEL PRODUCTO, MERCADO Y ORGANIZACION",ResearchProject,40511908038e464b92603a2507f84da4,,,
704,MEJORAMIENTO DE DIETA PORCINA POR METODOLOGÍA SIMPLEX,ScientificPaper,40511908038e464b92603a2507f84da4,,,
705,Design proposal of an adjustable workstation for very short and very tall people,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
706,OUTLIER DETECTION IMPORTANCE AND IT¿S INFLUENCE IN REGRESION ANALYSIS,ScientificPaper,40511908038e464b92603a2507f84da4,,,
707,"Impact of human resources on wine supply chain flexibility, quality, and economic performance",ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
708,Athenacloud: A cloud-based platform for multi-device educational software generation,ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
709,Evaluation of the impact of water supply disruptions in bioethanol production,ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
710,MANUFACTURE OF NEW PRODUCTS FOR ORNAMENTAL APPLICATIONS MANUFACTURED ON CERAMIC SURFACES,ScientificPaper,40511908038e464b92603a2507f84da4,,,
711,FACTORES CRÍTICOS DE ÉXITO PARA LA IMPLEMENTACIÓN DE JUSTO A TIEMPO.ISSN 1946-5351,ScientificPaper,40511908038e464b92603a2507f84da4,,,
712,DETERMINATION OF THE CRITICAL SUCCESS FACTORS OF CONTINUOUS IMPROVEMENT PROJECTS,ScientificPaper,40511908038e464b92603a2507f84da4,,,
713,USO DE LAPTOPS POR ESTUDIANTES UNIVERSITARIOS Y SU IMPACTO EN LA EFICIENCIA ACADÉMICA. ISSN: 1405-6666,ScientificPaper,40511908038e464b92603a2507f84da4,,,
714,COMPARACION DE LA DISTANCIA EUCLIDIANA Y DE MAHALANOBIS EN LA TÉCNICA TOPSIS EMPLEADA EN LA SELECCION DE,ResearchProject,40511908038e464b92603a2507f84da4,,,
715,Application of a fuzzy axiomatic design methodology for ergonomic compatibility evaluation on the selection of plastic molding machines: a,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
716,LINEAR PROGRAMMING MODEL FOR OPTIMIZATION OF MINERAL MIXTURES IN AN OPENCAST MINE: PART II,ScientificPaper,40511908038e464b92603a2507f84da4,,,
717,Scenarios for the reduction of environmental impact in Agaricus bisporus production,ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
718,ATRIBUTOS EVALUADOS A INGENIEROS LABORANDO EN MAQUILAS Y RESPONSABLES DE PERSONAL ISSN: 1665-4420,ScientificPaper,40511908038e464b92603a2507f84da4,,,
719,"Energy, exergy and economic analysis of combined solar ORC-VCC power plant",ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
720,MODELO PARA EL DESARROLLO DE PLANES DE PRODUCCIÓN AGREGADA PARA LA INDUSTRIA REFRESQUERA. ISSN 1946-5351,ScientificPaper,40511908038e464b92603a2507f84da4,,,
721,Modeling and analysis of a two-stage ORC for recovering waste heat of single flash geothermal cycle,ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
722,IMPROVEMENT OF TOPSIS TECHNIQUE THROUGH INTEGRATION OF MAHALANOBIS DISTANCE: A CASE OF STUDY,ScientificPaper,40511908038e464b92603a2507f84da4,,,
723,APLICACIÓN DE SEIS SIGMA PARA EL REDISEÑO DE UN EMPAQUE. ISSN 1946-5351,ScientificPaper,40511908038e464b92603a2507f84da4,,,
724,GREEN SUPPLY CHAIN MANAGEMENT; A COMPETITIVE ADVANTAGE.,ScientificPaper,40511908038e464b92603a2507f84da4,,,
725,"Evaluación de la Carga Mental por Turnos en el Personal de Enfermería de un Hospital Público de Ciudad Juárez, Chihuahua",ResearchProject,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
726,FACTORES DE EXITO PARA LA INNOVACION DE UN PRODUCTO: CARACTERISTICAS DEL PROCESO Y ESTRATEGIAS,ResearchProject,40511908038e464b92603a2507f84da4,,,
727,SISTEMA EXPERTO PARA LA TOMA DE DECISIONES EN INVERSION Y SELECCION DE TECNOLOGIA AVANZADA DE MANUFACTURA,ResearchProject,40511908038e464b92603a2507f84da4,,,
728,VALORACIÓN SUBJETIVA DE LOS ATRIBUTOS QUE LOS INGENIEROS CONSIDERAN REQUERIR PARA OCUPAR PUESTOS ADMINISTRATIVOS;,ScientificPaper,40511908038e464b92603a2507f84da4,,,
729,"The Role of Green Attributes in Production Processes as Well as Their Impact on Operational, Commercial, and Economic Benefits",ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
730,Assessing the Impact of a Vinasse Pilot Plant Scale-Up on the Key Processes of the Ethanol Supply Chain,ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
731,Estimation of Linear Regression with the Dimensional Analysis Method,ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
732,COMPONENT ANALYSIS APPLIED TO MANUFACTURE CELLS USING THE ECO METHOD ISSN: 1072-4761,ScientificPaper,40511908038e464b92603a2507f84da4,,,
733,Impact of suppliers green attributes in corporate image and financial profit: case maquiladora industry,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
734,OPTIMIZACION DE PROCESOS DE LA INDUSTRIA EN ENSENADA A TRAVES DE DIFERENTES TECNICAS DE SIS SIGMA Y MANUFACTURA,ResearchProject,40511908038e464b92603a2507f84da4,,,
735,USE OF THE DESIRABILITY FUNCTION TO OPTIMIZE A VULCANIZED PRODUCT.,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
736,CAUSES OF PHYSICAL FATIGUE IN THE MANUFACTURING OF AUTOMOTIVE JOINTS. ISSN: 2007 ¿ 0411,ScientificPaper,40511908038e464b92603a2507f84da4,,,
737,MÉTODO PARA LA TOMA DE MEDICIONES ANTROPOMÉTRICAS A TRAVÉS DE WEBCAM. ISSN 1946-5351,ScientificPaper,40511908038e464b92603a2507f84da4,,,
738,"The impact of information and communication technologies (ICT) on agility, operating, and economical performance of supply chain",ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
739,FACTORES CLAVES DEL ÉXITO ASOCIADOS A KAIZEN. ISSN 1946-5351,ScientificPaper,40511908038e464b92603a2507f84da4,,,
740,Burnout Syndrome in Police Ocers and Its Relationship with Physical and Leisure Activities,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
741,PROBLEMS IN THE IMPLEMENTATION PROCESS OF ADVANCED MANUFACTURING TECHNOLOGIES ISSN: 1405-6666,ScientificPaper,40511908038e464b92603a2507f84da4,,,
742,ROLE OF 3PL ON FINANCIAL AND STRATEGIC PERFORMANCE OF MEXICANS MAQUILADORAS,ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
743,"ECO, AN ALTERNATIVE METHOD OF IMPROVEMENT. ISSN: 2007 ¿ 0411",ScientificPaper,40511908038e464b92603a2507f84da4,,,
744,SELECCIÓN DE ROBOTS INDUSTRIALES CON AHP. ISSN 1946-5351.,ScientificPaper,40511908038e464b92603a2507f84da4,,,
745,A MULTICRITERIA APPROACH FOR THE LOCATION OF A PRODUCE WAREHOUSE,ScientificPaper,40511908038e464b92603a2507f84da4,,,
746,ANTROPOMETRIA PIXELAR,ResearchProject,40511908038e464b92603a2507f84da4,,,
747,A new synthesis procedure for TOPSIS based on AHP,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
748,Mediating Role of the Six Sigma Implementation Strategy and Investment in Human Resources in Economic Success and Sustainability,ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
749,Methodology for the reduction of energy demand during cold stabilisation in the wine industry,ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
750,EVALUACIÓN DE TECNOLOGÍA CON TOPSIS EN PRESENCIA DE MULTICOLINEALIDAD EN ATRIBUTOS. ISSN 1940-2163,ScientificPaper,40511908038e464b92603a2507f84da4,,,
751,FACTORES QUE IMPACTAN LA COMPETENCIA DE LA CADENA DE SUMINISTRO: REVISIÓN DE LITERATURA. ISSN 1946-5351,ScientificPaper,40511908038e464b92603a2507f84da4,,,
752,Impact of Infrastructure and Production Processes on Rioja Wine Supply Chain Performance,ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
753,MODELING FITTING BY LINEAR REGRESSION WITH A MULTIATTRIBUTE FOCUS. ISSN: 2007 ¿ 0411,ScientificPaper,40511908038e464b92603a2507f84da4,,,
754,CYCLE TIME IMPROVEMENT BY A SIX SIGMA PROJECT FOR THE INCREASE OF NEW BUSINESS ACCOUNTS. 1943-670X,ScientificPaper,40511908038e464b92603a2507f84da4,,,
755,LA LOGÍSTICA INTERNACIONAL Y SU IMPACTO EN LA EFICIENCIA DE LA CADENA DE SUMINISTRO EN MAQUILADORAS DE CIUDAD JUÁREZ.,ScientificPaper,40511908038e464b92603a2507f84da4,,,
756,ANÁLISIS COMPARATIVO DE TÉCNICAS MULTICRITERIO PARA EVALUAR TRACTORES AGRÍCOLAS,ScientificPaper,40511908038e464b92603a2507f84da4,,,
757,New Product Development and Innovation in the Maquiladora Industry: A Causal Model,ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
758,Work Standardization and Anthropometric Workstation Design as an Integrated Approach to Sustainable Workplaces in the Manufacturing,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
759,"Análisis de los factores de riesgo, manufactura y región, y su efecto en el desempeño de cadenas de suministro en empresas",ResearchProject,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
760,COMPARACIÓN DEL MODELO LINEAL ADITIVO PONDERADO Y TOPSIS: UN CASO DE ESTUDIO,ScientificPaper,40511908038e464b92603a2507f84da4,,,
761,FACTORES ADMINISTRATIVOS EN EL ÉXITO DE TQM: UN ANÁLISIS RELACIONAL CON ECUACIONES ESTRUCTURALES ISSN: 2007 - 0411,ScientificPaper,40511908038e464b92603a2507f84da4,,,
762,VALIDACIÓN DE UN CUESTIONARIO PARA EVALUAR EL DESEMPEÑO DE LA CADENA DE SUMINISTRO DEL VINO. ISSN: 1946-5351 ISSN:,ScientificPaper,40511908038e464b92603a2507f84da4,,,
763,"Burnout, Contenido del Trabajo y Sobrepeso en Mandos Medios y Superiores de la Industria Maquiladora",ResearchProject,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
764,MODELO PARA EVALUAR EL DESEMPEÑO DE LAS CADENAS DE SUMINISTRO DE EXPORTACIÓN: UN ENFOQUE CON ECUACIONES,ResearchProject,40511908038e464b92603a2507f84da4,,,
765,FACTORES CRÍTICOS DE ÉXITO PARA LA IMPLEMENTACIÓN DE KAIZEN. ISSN 1946-5351,ScientificPaper,40511908038e464b92603a2507f84da4,,,
766,EFECTOS DE LA INFRAESTRUCTURA REGIONAL Y LOS SERVICIOS EN EL DESEMPEÑO DE LA CADENA DE SUMINISTRO: UN CASO DE,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
767,INTUITIONISTIC FUZZY DIMENSIONAL ANALYSIS FOR MULTI-CRITERIA DECISION MAKING,ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
768,"Role of product, market, and organisational characteristics on NPD benefits",ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
769,"MODELADO DEL ESTRÉS LABORAL, ACTIVIDAD FÍSICA Y SU IMPACTO EN EL ÍNDICE DE MASA CORPORAL EN EMPLEADOS DE LA",ResearchProject,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
770,MAIN APTITUDES EVALUATED TO MANUFACTURING MANAGERS IN THE AUTOMOTIVE SECTOR.,ScientificPaper,40511908038e464b92603a2507f84da4,,,
771,"RELIABILITY IN URBAN FREIGHT DISTRIBUTION: A MARKOVIAN APPROACH. ISSN 0012-7353 PRINTED, ISSN 2346-2183 ONLINE",ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
772,CADENA DE SUMINISTRO DEL VINO,ResearchProject,40511908038e464b92603a2507f84da4,,,
773,AN EMISSION MODEL AS AN ALTERNATIVE TO O-D MATRIX IN URBAN GOODS TRANSPORT MODELLING. ISSN 0012-7353,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
774,ATRIBUTOS CONSIDERADOS AL SELECCIONAR PROVEEDORES. ISSN 1946-5351,ScientificPaper,40511908038e464b92603a2507f84da4,,,
775,Aplicación del método MOORA para la gestión de la carga de trabajo en la atención de pacientes con COVID - 19,ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
776,DESARROLLO DE ESTRATEGIAS Y POLITICAS PARA CONSOLIDAR LA SUSTENTABILIDAD DE LA CADENA DE SUMINISTRO DE ETANOL,ResearchProject,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
777,INLAY OF THE ANALYSIS OF COMPONENTS TO THE METHOD ECO.,ScientificPaper,40511908038e464b92603a2507f84da4,,,
778,STRUCTURAL EQUATION MODELING TO IDENTIFY THE HUMAN RESOURCE VALUE IN THE JIT IMPLEMENTATION: CASE MAQUILADORA,ScientificPaper,40511908038e464b92603a2507f84da4,,,
779,Effects of macroergonomic compatibility of information and communication technologies on the performance of manufacturing systems,ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
780,Modelación de actividad muscular durante la simulación de la operación de tornos CNC,ResearchProject,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
781,UN ENFOQUE DE SISTEMA EXPERTO EN LA EVALUACIÓN ERGONÓMICA DE TECNOLOGÍA DE MANUFACTURA AVANZADA: UNA REVISIÓN DE,ScientificPaper,40511908038e464b92603a2507f84da4,,,
782,IMPACT OF TRADITIONAL AND INTERNATIONAL LOGISTIC POLICIES IN SUPPLY CHAIN PERFORMANCE.,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
783,ELECTRICAL ENERGY SAVING BY REPLACEMENT OF LIGHTS IN THE GENERAL HOSPITAL ZONE 6. ISB13: 978-0-615-31650-5,ScientificPaper,40511908038e464b92603a2507f84da4,,,
784,"Estrés Laboral, Actividad Física Y Obesidad En Mandos Medios Y Superiores De La Industria Maquiladora.",ResearchProject,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
785,Social-LCA. Methodological Proposal Applied to Physical Activity Program Implementation into Old People’s Routines,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
786,ERGONOMIC ASSESSMENT FOR THE TASK OF REPAIRING COMPUTERS IN A MANUFACTURING COMPANY: A CASE STUDY,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
787,BENEFITS OF ADVANCED MANUFACTURING TECHNOLOGIES,ScientificPaper,40511908038e464b92603a2507f84da4,,,
788,The effect of learning culture on training transfer: empirical evidence in Spanish teachers,ScientificPaper,40511908038e464b92603a2507f84da4,5.0,21.0,189.0
789,DEVELOPMENT OF AN ECO-EFFICIENT PRODUCT/PROCESS FOR THE VULCANIZING INDUSTRY. ISSN: 1012-277X,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
790,DESARROLLO DE UN MODELO CUANTITATIVO DE CONFIABILIDAD OPERACIONAL PARA EL AREA DE MANTENIMIENTO INDUSTRIAL,ResearchProject,40511908038e464b92603a2507f84da4,,,
791,SISTEMA DE SOPORTE PARA TOMA DE DECISIONES,ResearchProject,40511908038e464b92603a2507f84da4,,,
792,WHY STUDENTS DO NOT FINISH CAREER ASSIGNMENTS ON TIME?: THE CASE OF INDUSTRIAL ENGINEERING UACJ,ScientificPaper,40511908038e464b92603a2507f84da4,,,
793,PETRI NET REPRESENTATION WITH CIPHERED SUBNETS: DEFINITION OF PNML EXTENSIONS FOR SUBNETS REPRESENTATION AND USE OF,ScientificPaper,40511908038e464b92603a2507f84da4,,,
794,Red Temática de Optimización de Procesos Industriales,ResearchProject,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
795,MODELACIÓN DEL PROCESO DE TRANSFERENCIA DE MASA EN COLUMNAS DE LECHO FIJO DE LA BIOADSORCIÓN DEL CR(VI) USANDO,ScientificPaper,40511908038e464b92603a2507f84da4,,,
796,APLICACIÓN DE LA FUNCIÓN DE DESEABILIDAD PARA OPTIMIZAR UN PRODUCTO VULCANIZADO,ScientificPaper,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
797,Impacto de las Tecnologías Limpias de Producción en el Desempeño Económico en el Sector Maquiladora.,ResearchProject,40511908038e464b92603a2507f84da4,7.0,32.0,282.0
798,MODELO DE LOGISTICA PARA UN SISTEMA DE PRODUCCION,ResearchProject,40511908038e464b92603a2507f84da4,,,
799,AN EXPERT SYSTEM APPROACH FOR ERGONOMIC EVALUATION OF ADVANCED MANUFACTURING TECHNOLOGY,ScientificPaper,40511908038e464b92603a2507f84da4,,,
